
UC;NEW_NIO;OLD_NIO;DATA
50801120;44015887;782803853;10/28/2024
97511323;45458157;350133654;10/18/2024
8343381;45253764;963132153;10/25/2024
74844776;45460755;280431170;10/18/2024
76046575;45256851;984730694;10/18/2024
8343373;44021521;830315790;10/28/2024
25462776;44716341;913242683;10/28/2024
95934790;45460833;341333869;10/18/2024
51249707;45457261;221030268;10/23/2024
113522088;44255223;44255223;9/13/2024
52274616;44014419;360401035;10/23/2024
95429689;45460834;400230225;10/18/2024
95693637;45459435;340730586;10/18/2024
58501282;44286942;250233570;10/28/2024
100038158;45456670;352431898;10/18/2024
104499800;44265534;392330309;10/23/2024
69865302;44255063;44255063;9/12/2024
92872883;45459250;324030226;10/18/2024
95940600;45460830;340732176;10/18/2024
113559062;44278826;44278826;9/25/2024
97464112;45460829;350133589;10/18/2024
96967617;45456866;341834109;10/18/2024
98731092;45459236;353232567;10/18/2024
8210144;45290715;860930158;10/24/2024
87995697;45257743;340632245;10/23/2024
82724350;44015742;292104482;10/25/2024
105136042;45459424;350533432;10/18/2024
80085229;44016806;950804479;10/25/2024
103121846;45764955;351740417;10/23/2024
91340888;44022041;301107829;10/28/2024
99633485;45459251;312830299;10/18/2024
73662496;44716343;933640638;10/28/2024
76460193;44022091;281803867;10/28/2024
8314993;44020248;850911101;10/23/2024
63825554;44019182;203704200;10/28/2024
97505595;45457411;350133877;10/18/2024
96618795;45461306;342632996;10/18/2024
54133653;45256852;874031143;10/18/2024
99617323;45459102;312830336;10/18/2024
98396838;44018798;293201273;10/22/2024
94910375;45457406;415576775;10/18/2024
84159340;45764594;333140897;10/23/2024
78548012;44021357;780600160;10/23/2024
44755694;45700364;774340488;10/23/2024
67068928;45460763;211732274;10/18/2024
8292930;44019896;830314858;10/23/2024
23716657;44020408;344400221;10/23/2024
79734340;45460761;294730543;10/18/2024
95584250;44019761;271511508;10/23/2024
95947566;45457405;341333947;10/18/2024
72715863;44021409;272216389;10/28/2024
45680906;45257687;212131982;10/18/2024
77091329;45257315;331232000;10/18/2024
8293317;44015797;943404435;10/25/2024
8294801;44016812;230517029;10/25/2024
99771128;45457484;352433983;10/18/2024
8293252;45000394;831914971;10/23/2024
8341044;44014423;282605034;10/23/2024
95314199;45458302;332332328;10/18/2024
44879563;45457533;211330205;10/18/2024
83296182;45457531;250130867;10/18/2024
51822660;45001235;850913122;10/25/2024
98006657;44015868;343602106;10/28/2024
8361673;44014536;811713543;10/25/2024
83620672;45254033;230531809;10/18/2024
102054410;44015581;360401940;10/25/2024
105124117;44282984;381030475;10/18/2024
93839367;45457410;331131463;10/18/2024
96706554;45461275;342634614;10/18/2024
8342466;45000216;763102931;10/23/2024
98151428;45457224;340630142;10/18/2024
90208137;45461212;282831609;10/18/2024
97949108;44716577;331041644;10/23/2024
98083074;45461138;340131144;10/18/2024
96151455;45458898;340731923;10/18/2024
78209862;45256854;232830695;10/18/2024
113515898;44255090;44255090;9/16/2024
96980044;45456871;341833777;10/18/2024
84916036;45461792;932030957;10/23/2024
96422599;45457223;341831990;10/18/2024
96933461;45461312;341834082;10/18/2024
61725870;44014541;820606284;10/25/2024
75697700;45456725;212130599;10/18/2024
92579752;45461189;330331128;10/18/2024
8350876;44019237;752201870;10/28/2024
100007953;45459441;352432761;10/18/2024
97915432;45459244;342342285;10/18/2024
94874778;45461205;414976591;10/18/2024
40130207;44021478;782404129;10/25/2024
95678298;45459489;340131522;10/18/2024
77947010;44022043;301107303;10/28/2024
83441093;45257363;212131995;10/18/2024
94774463;45461135;330733362;10/18/2024
106330535;45459419;390232277;10/18/2024
8351880;44022092;210806061;10/28/2024
8341710;44282649;940530829;10/23/2024
96231459;45459237;340632361;10/18/2024
55269044;45254034;243233025;10/18/2024
93110391;45459245;324333482;10/18/2024
113445830;44252711;44252711;8/30/2024
97784419;45457519;350134578;10/18/2024
86295560;44022086;260711784;10/28/2024
37417924;44014535;973502195;10/25/2024
63954362;44014420;910401118;10/23/2024
8342199;45460871;351730181;10/23/2024
8343365;44021519;234302085;10/25/2024
107825244;45700971;400542060;10/28/2024
97949671;45459096;342342091;10/18/2024
92742041;45457413;324030308;10/18/2024
52784452;44022034;234303253;10/28/2024
113571240;44253566;44253566;9/24/2024
68721366;44014053;413073194;10/23/2024
80942660;44714738;303140083;10/25/2024
102240884;45764952;342643682;10/23/2024
79071872;44253549;274714772;10/22/2024
87098849;45764567;311943112;10/23/2024
112543812;44253619;44253619;9/25/2024
93439598;45457409;330330127;10/18/2024
8342458;45253761;340632252;10/23/2024
53121945;44013948;234303262;10/23/2024
53688325;45457524;240932015;10/18/2024
95292454;45457523;270332889;10/18/2024
95061207;45459211;262431585;10/18/2024
96136715;45459493;982030785;10/18/2024
89770358;45456728;242431051;10/18/2024
98027727;45458248;342644034;10/18/2024
94495009;45461141;932031159;10/18/2024
96783265;45459497;341833672;10/18/2024
96594390;45459101;341330375;10/18/2024
94193908;45459252;331231790;10/18/2024
103818723;44019180;370204538;10/28/2024
113440995;44252706;44252706;8/28/2024
107741148;45459420;400832730;10/18/2024
105124583;44282982;381030536;10/18/2024
113442823;44252812;44252812;8/29/2024
84258306;44014677;400401323;10/25/2024
94527067;45459246;330630565;10/18/2024
41585739;45763802;860941956;10/25/2024
99618800;45459247;312830250;10/18/2024
94056692;45461137;331232940;10/18/2024
96928190;45457408;341832897;10/18/2024
99440784;45459254;415576774;10/18/2024
46969845;45456879;221331906;10/18/2024
54947340;45257310;221331715;10/18/2024
66091454;45257365;223533063;10/18/2024
77482611;44014422;280309802;10/23/2024
86295241;44286313;893830696;10/28/2024
104079916;45700252;331041367;10/25/2024
20460856;45001204;884003501;10/25/2024
94426520;45461140;353134602;10/18/2024
92476333;44254089;311332286;10/28/2024
95274782;44015800;932602206;10/25/2024
35482036;44021456;963206276;10/25/2024
8344205;44021464;963206517;10/25/2024
97360830;45459253;350133176;10/18/2024
96412453;45461284;342632773;10/18/2024
32115113;44020409;400412984;10/23/2024
113504080;44253610;44253610;9/12/2024
96942622;45457220;341831533;10/18/2024
94052220;45459212;331133928;10/18/2024
113531885;44278798;44278798;9/18/2024
113533225;44253585;44253585;9/18/2024
97440370;45457407;350133876;10/18/2024
113497733;44253613;44253613;9/11/2024
97278955;45461282;343234900;10/18/2024
54299683;45457206;341833726;10/18/2024
78983053;45001370;252609476;10/25/2024
85156850;44254069;294732775;10/23/2024
90677501;44254090;400231103;10/28/2024
92968708;44014953;294706763;10/28/2024
113440332;44252740;44252740;8/29/2024
97051225;45460831;341834133;10/18/2024
113139250;44700345;44700345;9/18/2024
113559054;44255060;44255060;9/25/2024
59587636;45700362;952440424;10/23/2024
111283779;45458947;421978208;10/18/2024
101631677;44020406;360401331;10/23/2024
41453883;45460820;340632248;10/23/2024
90636252;45456884;261430993;10/18/2024
112251897;44252811;44252811;8/27/2024
108197492;45459423;400288181;10/18/2024
69762597;44021407;360401710;10/28/2024
41577680;45460874;211830554;10/23/2024
102678871;45700977;352140136;10/25/2024
95256563;45459495;410880482;10/18/2024
8292884;44015795;943206988;10/25/2024
70324751;44015578;370227225;10/25/2024
89242734;45257362;271733592;10/18/2024
96092653;45457773;340634750;10/18/2024
54860776;44021452;793503359;10/28/2024
73006980;44294339;803530416;10/28/2024
105789925;45461465;390731888;10/25/2024
54001790;45254038;241733097;10/18/2024
113444958;44252701;44252701;8/28/2024
97736015;45461313;342340758;10/18/2024
97176613;45461279;341832531;10/18/2024
113493215;44700022;44700022;9/9/2024
97591491;45257321;350134590;10/18/2024
83178180;44021523;862900851;10/25/2024
94999287;45457414;232130303;10/18/2024
47422599;45000226;914806286;10/23/2024
95364056;45461144;294630783;10/18/2024
96039183;45459485;982031993;10/18/2024
61848867;44019177;413874246;10/28/2024
8361690;44018214;812514165;10/25/2024
93813759;45459214;331133982;10/18/2024
73616168;45257684;211830654;10/18/2024
100629032;45461142;353734490;10/18/2024
97367761;45459240;324330560;10/18/2024
66561680;44017734;811713773;10/23/2024
20720068;45000395;904403202;10/23/2024
96923148;45457216;343233175;10/18/2024
113508425;44252749;44252749;9/12/2024
91784638;44016853;943204660;10/25/2024
90093550;45461101;244830086;10/18/2024
74033964;45000391;862901271;10/23/2024
96181966;45456868;324031787;10/18/2024
101652305;45764957;342641530;10/23/2024
98974181;45461139;352432834;10/18/2024
76854698;45459894;830130211;10/23/2024
50923153;44017742;820212908;10/28/2024
100074340;44019175;331308365;10/28/2024
69424322;44017507;270101023;10/23/2024
95621393;45459241;340131524;10/18/2024
79200699;44020407;400106749;10/23/2024
44969686;45257367;211730230;10/18/2024
98778153;45461305;352432997;10/18/2024
35188430;45001368;884000211;10/25/2024
113458045;44700009;44700009;9/3/2024
8372802;44014679;221307651;10/25/2024
98461052;45459104;312834474;10/18/2024
8343446;44021516;293218218;10/25/2024
100161081;45457219;353132940;10/18/2024
8092060;44020412;884003606;10/23/2024
96388013;45458246;341331288;10/18/2024
101143028;45458899;361830457;10/18/2024
107272377;45456920;401530960;10/18/2024
96915196;45457221;353734486;10/18/2024
95678123;45456874;324733576;10/18/2024
96264900;45459487;340632334;10/18/2024
113503849;44253533;44253533;9/12/2024
113537603;45252646;400232746;10/1/2024
91191769;45257671;212133185;10/18/2024
98198742;45460826;351233343;10/18/2024
94002371;44015850;322508126;10/25/2024
113408951;44700025;44700025;8/30/2024
95179666;45459205;994031399;10/18/2024
8344736;44019244;850913002;10/28/2024
77868463;44016808;332127050;10/25/2024
95245219;45459235;400230994;10/18/2024
94045038;44014867;312107774;10/25/2024
27875555;45460865;342642061;10/23/2024
103754377;45459418;370731520;10/18/2024
78193907;44282647;330331394;10/23/2024
97873063;45460827;351233231;10/18/2024
93640773;45461136;331133972;10/18/2024
99407140;45457574;352430804;10/18/2024
54932270;45460764;941632377;10/18/2024
98006711;44019179;331307390;10/28/2024
8335761;45700365;802940400;10/23/2024
113555059;44255137;44255137;9/24/2024
94985952;45459248;290532473;10/18/2024
95530002;45457477;340133930;10/18/2024
89620933;44021615;284404176;10/25/2024
92948367;45459249;324030809;10/18/2024
70477159;44014224;321301895;10/28/2024
29227399;44571731;421281218;10/23/2024
95586920;45460828;340133945;10/18/2024
8213542;44716578;322540861;10/23/2024
94925755;44294437;311332436;10/23/2024
113466005;44255233;44255233;9/4/2024
107690683;45459422;393333349;10/18/2024
75369052;45254030;901230624;10/18/2024
90093160;45256429;411377188;10/18/2024
71681434;45456869;271733659;10/23/2024
34716637;44714983;952440821;10/23/2024
101504071;45764953;342641702;10/25/2024
8321043;44715143;342340749;10/23/2024
8420742;44019183;200802902;10/28/2024
91594669;45257654;312932742;10/28/2024
41540760;44014361;862900582;10/23/2024
72158140;44019764;243805033;10/23/2024
84089725;45460840;254330572;10/18/2024
86754181;44287038;423276655;10/25/2024
85418790;44012447;822612772;10/28/2024
79570615;44013945;411274111;10/23/2024
104354518;44571842;380269802;10/28/2024
79214142;44016870;260708672;10/25/2024
8331995;44294721;864231093;10/23/2024
67585671;44014431;252601086;10/25/2024
82977399;44287037;281230422;10/23/2024
90492668;44014515;293200448;10/25/2024
71073744;44023600;271510437;10/23/2024
113564902;44253522;44253522;9/26/2024
100598951;44715202;312040048;10/23/2024
113494700;44255201;44255201;9/10/2024
96656204;44014602;331308624;10/25/2024
67736033;44016873;262318763;10/25/2024
8214603;44254111;330342743;10/23/2024
91095158;44286948;333633958;10/25/2024
8436800;44571728;304569609;10/28/2024
36637637;44019834;830314830;10/23/2024
91478898;44021444;273200396;10/23/2024
81900414;45257636;292132106;10/18/2024
81459343;45460811;291932138;10/18/2024
90969162;45456721;401630578;10/23/2024
90696557;44016763;230517065;10/25/2024
61093238;45001355;862902371;10/25/2024
113577672;44704402;44704402;9/25/2024
92518940;44253291;44253291;9/2/2024
77507371;44253552;922804268;10/26/2024
104052279;44571730;410481048;10/28/2024
98430653;44254085;312834628;10/23/2024
88414086;44016872;582508777;10/25/2024
4205065;44023595;982602341;10/23/2024
109460995;44716056;402772724;10/28/2024
109460855;44571708;361069837;10/28/2024
85110850;45257638;292631995;10/18/2024
113437439;44252663;44252663;8/28/2024
81922663;45257631;400788181;10/18/2024
100393306;44715243;333841240;10/23/2024
8331391;45700378;833141715;10/23/2024
22496807;44018231;763003069;10/28/2024
77982118;44014430;253409183;10/25/2024
113505876;44255159;44255159;9/12/2024
83084916;45291135;292632148;10/23/2024
72476737;45291137;272233619;10/23/2024
61306835;45000493;251103643;10/23/2024
45492140;44294403;212133106;10/23/2024
56036396;44015917;742600059;10/23/2024
103638806;44254077;373531743;10/23/2024
82283648;45457710;292632030;10/18/2024
77742958;44012523;253502932;10/28/2024
113573189;44253527;44253527;9/27/2024
113554400;44253647;44253647;9/24/2024
73735213;45291138;273333180;10/23/2024
69799423;45700916;270940859;10/28/2024
8306362;44021544;734801816;10/25/2024
90373804;44254083;380331806;10/23/2024
83769463;45700425;244340129;10/28/2024
113456140;44255163;44255163;9/4/2024
67079377;45001700;810907997;10/25/2024
8127298;45700379;831441480;10/28/2024
112205038;44701356;44701356;9/13/2024
113555113;44278795;44278795;9/24/2024
104866691;44716097;372142900;10/28/2024
90358759;44286115;361730647;10/28/2024
67261728;45290730;252231442;10/23/2024
79959369;44260512;262732874;10/25/2024
113501560;44252687;44252687;9/11/2024
113443102;44252815;44252815;8/29/2024
113467621;44252750;44252750;8/29/2024
74403125;45291132;270431784;10/23/2024
8436924;44019288;771103382;10/28/2024
33480273;44014295;771603836;10/28/2024
105418480;44254082;390232306;10/23/2024
69236658;44014360;270118478;10/23/2024
61956155;45461430;244130582;10/18/2024
80706487;44014518;334100447;10/25/2024
84758996;44016867;301107521;10/25/2024
112773958;45456684;380731981;10/23/2024
113492286;44252761;44252761;9/9/2024
74238833;45291134;274730763;10/23/2024
113491930;44700435;44700435;9/12/2024
63709040;44705803;854241876;10/18/2024
74781111;44287101;340133436;10/23/2024
113572980;44255146;44255146;9/27/2024
23419148;44015918;921400021;10/23/2024
64471977;44017371;760902385;10/23/2024
77963318;45289245;874830014;10/23/2024
84265175;45460810;312832334;10/18/2024
47382767;45764798;330443719;10/23/2024
90112474;44015881;294707111;10/23/2024
8154821;44019287;281800882;10/28/2024
8154813;44019285;281800862;10/28/2024
77877942;44014600;282619827;10/25/2024
43351255;44021470;273115555;10/23/2024
43268501;44021468;203701221;10/23/2024
105704725;44287098;390731685;10/23/2024
112134130;44254086;430376954;10/23/2024
82166773;45460839;270431216;10/18/2024
46682490;44021466;260709520;10/23/2024
113427360;44700076;44700076;8/27/2024
87348004;45700918;884042726;10/28/2024
59127163;44021443;291612793;10/23/2024
8331529;44716312;323343905;10/28/2024
81581190;45457707;292132029;10/18/2024
111546532;45763880;413279419;10/23/2024
75482649;44254070;243131882;10/23/2024
61355763;44016761;822210945;10/25/2024
84357843;44012421;982602834;10/23/2024
8214930;44014676;763403147;10/28/2024
8098077;44013951;831915570;10/23/2024
81573499;45460838;292132031;10/18/2024
8214921;44014682;782604275;10/28/2024
88291901;45257663;340134067;10/18/2024
74887963;45290720;280431168;10/23/2024
8207461;44021534;760601349;10/25/2024
89119347;44014526;411873686;10/25/2024
90526392;45700423;244340040;10/28/2024
79256783;45765005;422480436;10/23/2024
106924010;44012369;400401599;10/23/2024
76401251;44019282;770403858;10/28/2024
113347936;44700333;44700333;9/26/2024
92419631;44709437;351744133;10/23/2024
80902170;45254045;291931974;10/25/2024
8207046;45000205;821812193;10/23/2024
113484666;44252676;44252676;9/9/2024
86444557;45290712;343233106;10/23/2024
38129299;45000334;793003122;10/28/2024
8332800;45700407;873642730;10/28/2024
113451903;44700105;44700105;9/5/2024
80079938;44294324;412477340;10/23/2024
84912669;44016927;810113877;10/25/2024
71557296;44715207;940640337;10/23/2024
78679729;45001387;260708577;10/25/2024
106835297;44020253;400401559;10/23/2024
81973608;44017594;233001264;10/25/2024
77328280;45001386;582501030;10/25/2024
40654877;45290742;992431145;10/28/2024
113524331;44252660;44252660;9/17/2024
78900298;44015877;932607299;10/23/2024
85648752;44016932;262305453;10/25/2024
21549400;44013997;410874938;10/23/2024
87681579;44014124;782001948;10/25/2024
54066140;44014529;322507847;10/25/2024
75702835;45001354;300403075;10/25/2024
100968511;45290728;360230001;10/23/2024
100968589;45290727;360230131;10/23/2024
100968597;45290722;360230129;10/23/2024
100968465;45290723;360230002;10/23/2024
61161160;45001698;872016425;10/25/2024
64441644;44014036;260709472;10/25/2024
86528351;45459344;361733620;10/28/2024
84241004;44715005;294640392;10/23/2024
96458739;44014359;734801401;10/23/2024
61147257;44016757;873605273;10/25/2024
85643190;45290725;292530400;10/23/2024
34631933;44254094;961630357;10/23/2024
72603895;45459144;893430054;10/23/2024
90529588;44017601;370205344;10/23/2024
93770456;45456719;331131469;10/23/2024
113449160;44700461;44700461;8/29/2024
79944183;44254115;400788638;10/23/2024
89067339;44716581;311942385;10/23/2024
67241220;45457255;392031499;10/25/2024
107126583;44711614;400742052;10/23/2024
8332045;44294717;810330210;10/23/2024
91064678;44014525;271510418;10/25/2024
27680185;44019832;753901577;10/23/2024
26277042;44017681;203600264;10/23/2024
57015260;44019828;243806761;10/23/2024
57015589;44013978;243806810;10/23/2024
61557692;45290726;252231267;10/23/2024
39804690;45000360;944002305;10/28/2024
50816918;44714982;952741873;10/23/2024
113466528;44255065;44255065;8/30/2024
8157170;44014743;831113594;10/28/2024
84198109;45291140;292631722;10/23/2024
113459459;44255228;44255228;8/31/2024
20646160;44015875;390118209;10/23/2024
105029165;45764680;372140225;10/23/2024
98959689;44278190;392030111;10/23/2024
72767936;45291139;272432002;10/23/2024
86028715;44255119;310832702;10/19/2024
72792302;44287035;362930103;10/25/2024
70095159;45461421;232734039;10/18/2024
113564163;44700334;44700334;9/24/2024
113418175;44005074;44005074;9/12/2024
8333726;44716055;413279932;10/28/2024
70751935;44012501;292103637;10/23/2024
8332037;44294400;414377269;10/23/2024
81426658;45457708;291932141;10/18/2024
113481063;44700075;44700075;9/3/2024
84537922;45001389;411873348;10/25/2024
79358900;44014648;400418576;10/28/2024
70156778;45001695;270121543;10/25/2024
113416300;44252798;44252798;8/23/2024
113475829;44700071;44700071;9/5/2024
96933720;44716057;411979287;10/28/2024
113465270;44255104;44255104;9/9/2024
44353782;44704401;400543853;10/16/2024
113390742;44700097;44700097;8/28/2024
98303767;45000315;982401140;10/28/2024
106923390;44017781;400401602;10/23/2024
99433052;45257268;430878532;10/18/2024
70567255;44015883;270121417;10/23/2024
80618197;45764947;291542351;10/23/2024
113459793;44252733;44252733;9/3/2024
113484291;44255205;44255205;9/13/2024
90472411;44014078;264702285;10/23/2024
8352283;44014675;872404764;10/25/2024
113478208;44255110;44255110;9/6/2024
41395298;45700923;400441147;10/28/2024
94759464;45459067;214131759;10/18/2024
8343926;45456679;393330643;10/23/2024
77657144;45254110;312833486;10/25/2024
40205282;44021488;770504028;10/25/2024
86493477;44294724;412678489;10/23/2024
25295144;44014684;841411498;10/25/2024
93234562;44023669;322507772;10/28/2024
68215860;44711625;854241855;10/18/2024
113504365;44700103;44700103;9/5/2024
99892162;45456722;312831487;10/23/2024
91668522;45456720;312932549;10/23/2024
73224502;44023661;260708031;10/25/2024
113516029;44253534;44253534;9/16/2024
48819131;44019293;771403516;10/28/2024
90117859;44016933;272216567;10/25/2024
97131490;45764998;342340876;10/23/2024
86069950;44014527;293201100;10/25/2024
81594755;45257667;292230161;10/18/2024
113383819;44700067;44700067;9/18/2024
67728430;44023667;331305673;10/25/2024
83319298;44711826;290341213;10/18/2024
113556985;44700331;44700331;9/19/2024
89981987;44016931;801707237;10/25/2024
90272137;44014533;400406856;10/25/2024
27971260;44013952;232701111;10/23/2024
110663462;44716054;420580181;10/28/2024
58168176;44013947;872400294;10/23/2024
64157857;44294398;270233585;10/23/2024
8207429;44019284;370102144;10/28/2024
90373669;44254078;260332570;10/23/2024
113548362;44253514;44253514;9/25/2024
8346127;45765004;430280486;10/23/2024
113573103;44255203;44255203;9/27/2024
98411527;45254041;990831000;10/23/2024
76492907;45291133;282831927;10/23/2024
28361954;44014363;260311877;10/23/2024
57603502;45764845;243142848;10/23/2024
98269542;44279928;312930356;10/23/2024
57783390;44019872;412473650;10/23/2024
61841021;44016759;933504247;10/25/2024
51847973;44015884;400401120;10/23/2024
53847830;44015879;294707404;10/23/2024
89842456;44287097;421978776;10/23/2024
59060484;44711018;854241856;10/18/2024
26521903;44716052;413279301;10/28/2024
88668533;44014109;301507240;10/23/2024
95142509;44019296;331308525;10/28/2024
68811829;44015876;820211322;10/23/2024
81516762;45257639;292231966;10/18/2024
81036299;44021467;400107068;10/23/2024
8436959;44019302;752201647;10/28/2024
113445865;44255142;44255142;9/19/2024
99899302;45254048;312833451;10/23/2024
60655747;45290711;252231389;10/23/2024
