
UC;ETAPA;Ligação_Tipo Fase;Início Fat-Outubro;Final Fat-Outubro;Início Fat-Novembro;Final Fat-Novembro;Início Fat-Dezembro;Final Fat-Dezembro;Início Fat-Janeiro;Final Fat-Janeiro;Início Fat-Janeiro_27;Final Fat-Janeiro_28;
72415908;18;BI;;;;;;;;;;;
62353136;18;BI;;;;;;;;;;;
74083937;18;BI;;;;;;;;;;;
85954080;18;BI;;;;;;;;;;;
88875016;18;BI;;;;;;;;;;;
81338970;18;BI;;;;;;;;;;;
89615980;18;BI;;;;;;;;;;;
86570650;18;BI;;;;;;;;;;;
91798817;18;BI;;;;;;;;;;;
68765258;18;TR;;;;;;;;;;;
77004019;18;BI;;;;;;;;;;;
91807328;18;TR;;;;;;;;;;;
67388000;18;BI;;;;;;;;;;;
95319956;18;BI;;;;;;;;;;;
97319392;18;BI;;;;;;;;;;;
68719620;18;MO;;;;;;;;;;;
73062014;18;MO;;;;;;;;;;;
86260774;18;BI;;;;;;;;;;;
79147038;18;BI;;;;;;;;;;;
80232884;18;BI;;;;;;;;;;;
86358812;18;BI;;;;;;;;;;;
79627510;18;BI;;;;;;;;;;;
86113321;18;BI;;;;;;;;;;;
78286395;18;BI;;;;;;;;;;;
78369940;18;BI;;;;;;;;;;;
92588140;18;BI;;;;;;;;;;;
91453437;18;BI;;;;;;;;;;;
90001680;18;MO;;;;;;;;;;;
90440650;18;MO;;;;;;;;;;;
61606545;18;MO;;;;;;;;;;;
89108671;18;MO;;;;;;;;;;;
83984437;18;MO;;;;;;;;;;;
90394585;18;MO;;;;;;;;;;;
78265274;18;MO;;;;;;;;;;;
90995805;18;MO;;;;;;;;;;;
86956663;18;MO;;;;;;;;;;;
82907765;18;BI;;;;;;;;;;;
100812414;18;BI;;;;;;;;;;;
103485520;18;BI;;;;;;;;;;;
103464310;18;BI;;;;;;;;;;;
70733236;18;MO;;;;;;;;;;;
64472108;18;MO;;;;;;;;;;;
73868922;18;BI;;;;;;;;;;;
106151959;18;TR;;;;;;;;;;;
91214513;18;BI;;;;;;;;;;;
80213324;18;BI;;;;;;;;;;;
88089983;18;BI;;;;;;;;;;;
77431049;18;BI;;;;;;;;;;;
79849610;18;BI;;;;;;;;;;;
82263299;18;BI;;;;;;;;;;;
101319355;18;TR;;;;;;;;;;;
100972608;18;TR;;;;;;;;;;;
100807623;18;TR;;;;;;;;;;;
89278623;18;BI;;;;;;;;;;;
83676856;18;MO;;;;;;;;;;;
60164115;18;MO;;;;;;;;;;;
92972101;18;BI;;;;;;;;;;;
96818883;18;BI;;;;;;;;;;;
67276610;18;BI;;;;;;;;;;;
107924110;18;TR;;;;;;;;;;;
80249132;18;BI;;;;;;;;;;;
83196501;18;BI;;;;;;;;;;;
81360231;18;BI;;;;;;;;;;;
110883870;18;BI;;;;;;;;;;;
108698475;18;BI;;;;;;;;;;;
68688784;18;BI;;;;;;;;;;;
74017373;18;BI;;;;;;;;;;;
56543719;18;BI;;;;;;;;;;;
67747922;18;MO;;;;;;;;;;;
67748015;18;MO;;;;;;;;;;;
89297997;18;MO;;;;;;;;;;;
89297970;18;BI;;;;;;;;;;;
85920592;18;BI;;;;;;;;;;;
98533363;18;BI;;;;;;;;;;;
71296140;18;MO;;;;;;;;;;;
85603244;18;MO;;;;;;;;;;;
85634301;18;MO;;;;;;;;;;;
83019618;18;MO;;;;;;;;;;;
81854250;18;MO;;;;;;;;;;;
82077703;18;MO;;;;;;;;;;;
84079380;18;MO;;;;;;;;;;;
88141209;18;MO;;;;;;;;;;;
80822584;18;MO;;;;;;;;;;;
86611135;18;MO;;;;;;;;;;;
91136903;18;MO;;;;;;;;;;;
59544392;18;TR;;;;;;;;;;;
103518908;18;BI;;;;;;;;;;;
100937616;18;BI;;;;;;;;;;;
88713415;18;BI;;;;;;;;;;;
93798725;18;MO;;;;;;;;;;;
93672403;18;MO;;;;;;;;;;;
93672519;18;MO;;;;;;;;;;;
93672624;18;MR;;;;;;;;;;;
93672705;18;MO;;;;;;;;;;;
93672810;18;MO;;;;;;;;;;;
93533780;18;MO;;;;;;;;;;;
98997335;18;BI;;;;;;;;;;;
92734219;18;BI;;;;;;;;;;;
98997033;18;BI;;;;;;;;;;;
98997092;18;BI;;;;;;;;;;;
99047810;18;BI;;;;;;;;;;;
98997203;18;BI;;;;;;;;;;;
98997246;18;BI;;;;;;;;;;;
98997297;18;BI;;;;;;;;;;;
92796710;18;BI;;;;;;;;;;;
92684920;18;BI;;;;;;;;;;;
94386137;18;BI;;;;;;;;;;;
92427316;18;BI;;;;;;;;;;;
93427948;18;BI;;;;;;;;;;;
92974511;18;BI;;;;;;;;;;;
92894542;18;BI;;;;;;;;;;;
94005060;18;BI;;;;;;;;;;;
92514049;18;BI;;;;;;;;;;;
81776365;18;TR;;;;;;;;;;;
89198913;18;BI;;;;;;;;;;;
89328892;18;BI;;;;;;;;;;;
89463382;18;BI;;;;;;;;;;;
89526988;18;BI;;;;;;;;;;;
86214080;18;BI;;;;;;;;;;;
89215230;18;BI;;;;;;;;;;;
89539443;18;BI;;;;;;;;;;;
91148545;18;BI;;;;;;;;;;;
91001030;18;BI;;;;;;;;;;;
99597101;18;BI;;;;;;;;;;;
99597012;18;BI;;;;;;;;;;;
88549607;18;BI;;;;;;;;;;;
20666101;18;TR;;;;;;;;;;;
46273301;18;BI;;;;;;;;;;;
65579330;18;MO;;;;;;;;;;;
86464906;18;MO;;;;;;;;;;;
21328811;18;MO;;;;;;;;;;;
89849493;18;BI;;;;;;;;;;;
21328820;18;BI;;;;;;;;;;;
89893182;18;MO;;;;;;;;;;;
59660376;18;MO;;;;;;;;;;;
59586478;18;MO;;;;;;;;;;;
58246193;18;BI;;;;;;;;;;;
88499472;18;MO;;;;;;;;;;;
86243420;18;MO;;;;;;;;;;;
51812150;18;MO;;;;;;;;;;;
64240711;18;MO;;;;;;;;;;;
77612701;18;MO;;;;;;;;;;;
70000255;18;MO;;;;;;;;;;;
20666098;18;MO;;;;;;;;;;;
21530890;18;BI;;;;;;;;;;;
84684780;18;MO;;;;;;;;;;;
83555226;18;MO;;;;;;;;;;;
62564463;18;MO;;;;;;;;;;;
48094765;18;MO;;;;;;;;;;;
70155542;18;BI;;;;;;;;;;;
47819782;18;BI;;;;;;;;;;;
24065994;18;BI;;;;;;;;;;;
71734970;18;MO;;;;;;;;;;;
60199695;18;BI;;;;;;;;;;;
72733276;18;MO;;;;;;;;;;;
21328790;18;BI;;;;;;;;;;;
52601633;18;MO;;;;;;;;;;;
61020087;18;MO;;;;;;;;;;;
91137381;18;MO;;;;;;;;;;;
82938776;18;BI;;;;;;;;;;;
20551410;18;MO;;;;;;;;;;;
67044913;18;MO;;;;;;;;;;;
66805376;18;MO;;;;;;;;;;;
73910686;18;MO;;;;;;;;;;;
21530874;18;MO;;;;;;;;;;;
21328714;18;MO;;;;;;;;;;;
85912344;18;MO;;;;;;;;;;;
55344887;18;BI;;;;;;;;;;;
86719840;18;BI;;;;;;;;;;;
88347788;18;MO;;;;;;;;;;;
52827143;18;MO;;;;;;;;;;;
21869111;18;BI;;;;;;;;;;;
59083204;18;MO;;;;;;;;;;;
83561447;18;MO;;;;;;;;;;;
80866050;18;BI;;;;;;;;;;;
83769641;18;BI;;;;;;;;;;;
35101784;18;MO;;;;;;;;;;;
84275448;18;MO;;;;;;;;;;;
21328625;18;MO;;;;;;;;;;;
77581687;18;MO;;;;;;;;;;;
80904831;18;MO;;;;;;;;;;;
77152034;18;MO;;;;;;;;;;;
84831596;18;MO;;;;;;;;;;;
58071709;18;BI;;;;;;;;;;;
76349950;18;BI;;;;;;;;;;;
78800048;18;MO;;;;;;;;;;;
79989357;18;BI;;;;;;;;;;;
86113097;18;MO;;;;;;;;;;;
86089315;18;BI;;;;;;;;;;;
21530866;18;BI;;;;;;;;;;;
21328684;18;BI;;;;;;;;;;;
69288429;18;MO;;;;;;;;;;;
88440206;18;BI;;;;;;;;;;;
20551398;18;MO;;;;;;;;;;;
21329125;18;BI;;;;;;;;;;;
33189994;18;BI;;;;;;;;;;;
21329141;18;MO;;;;;;;;;;;
21329150;18;BI;;;;;;;;;;;
86135236;18;BI;;;;;;;;;;;
26663520;18;BI;;;;;;;;;;;
21946019;18;BI;;;;;;;;;;;
21946027;18;BI;;;;;;;;;;;
21329168;18;BI;;;;;;;;;;;
26857146;18;BI;;;;;;;;;;;
45973881;18;BI;;;;;;;;;;;
21329176;18;BI;;;;;;;;;;;
80407277;18;BI;;;;;;;;;;;
21531129;18;BI;;;;;;;;;;;
58175148;18;BI;;;;;;;;;;;
32268777;18;BI;;;;;;;;;;;
20551452;18;MO;;;;;;;;;;;
21329052;18;BI;;;;;;;;;;;
23450002;18;MO;;;;;;;;;;;
67160689;18;BI;;;;;;;;;;;
86982249;18;MO;;;;;;;;;;;
49962213;18;BI;;;;;;;;;;;
52222870;18;BI;;;;;;;;;;;
21329079;18;MO;;;;;;;;;;;
21531099;18;BI;;;;;;;;;;;
57584168;18;MO;;;;;;;;;;;
73707767;18;MO;;;;;;;;;;;
21531102;18;MO;;;;;;;;;;;
73934100;18;MO;;;;;;;;;;;
88370836;18;BI;;;;;;;;;;;
22360255;18;MO;;;;;;;;;;;
57037493;18;BI;;;;;;;;;;;
65332547;18;BI;;;;;;;;;;;
20551444;18;MO;;;;;;;;;;;
74586742;18;BI;;;;;;;;;;;
79257798;18;BI;;;;;;;;;;;
88852350;18;MO;;;;;;;;;;;
21945950;18;BI;;;;;;;;;;;
86465112;18;BI;;;;;;;;;;;
88253260;18;BI;;;;;;;;;;;
89933524;18;MO;;;;;;;;;;;
87080729;18;MO;;;;;;;;;;;
30488702;18;BI;;;;;;;;;;;
75958589;18;MO;;;;;;;;;;;
32268769;18;MO;;;;;;;;;;;
86193899;18;MO;;;;;;;;;;;
21329028;18;MO;;;;;;;;;;;
83309098;18;BI;;;;;;;;;;;
21329036;18;BI;;;;;;;;;;;
85907154;18;MO;;;;;;;;;;;
20551436;18;MO;;;;;;;;;;;
21530998;18;BI;;;;;;;;;;;
91223938;18;MO;;;;;;;;;;;
70553220;18;BI;;;;;;;;;;;
84879653;18;BI;;;;;;;;;;;
57989494;18;BI;;;;;;;;;;;
74448013;18;MO;;;;;;;;;;;
68559771;18;MO;;;;;;;;;;;
78134676;18;MO;;;;;;;;;;;
56454660;18;BI;;;;;;;;;;;
51843455;18;MO;;;;;;;;;;;
86045121;18;BI;;;;;;;;;;;
80547834;18;MO;;;;;;;;;;;
62414224;18;BI;;;;;;;;;;;
67580920;18;MO;;;;;;;;;;;
21531021;18;BI;;;;;;;;;;;
80976859;18;MO;;;;;;;;;;;
20551428;18;MO;;;;;;;;;;;
86525778;18;BI;;;;;;;;;;;
86546902;18;BI;;;;;;;;;;;
88989380;18;BI;;;;;;;;;;;
69067830;18;BI;;;;;;;;;;;
21945837;18;MO;;;;;;;;;;;
23073063;18;MO;;;;;;;;;;;
77508424;18;BI;;;;;;;;;;;
77189264;18;BI;;;;;;;;;;;
30686628;18;BI;;;;;;;;;;;
57465134;18;MO;;;;;;;;;;;
75089939;18;MO;;;;;;;;;;;
21328927;18;BI;;;;;;;;;;;
87641011;18;BI;;;;;;;;;;;
72618965;18;MO;;;;;;;;;;;
21945861;18;MO;;;;;;;;;;;
87939495;18;MO;;;;;;;;;;;
20666110;18;MO;;;;;;;;;;;
70736987;18;BI;;;;;;;;;;;
43100910;18;BI;;;;;;;;;;;
69277583;18;TR;;;;;;;;;;;
91640822;18;BI;;;;;;;;;;;
91640784;18;BI;;;;;;;;;;;
8375275;18;BI;;;;;;;;;;;
81084919;18;TR;;;;;;;;;;;
109552725;18;BI;;;;;;;;;;;
109552709;18;BI;;;;;;;;;;;
39071731;18;TR;;;;;;;;;;;
97608769;18;TR;;;;;;;;;;;
99350106;18;BI;;;;;;;;;;;
91917735;18;BI;;;;;;;;;;;
98789252;18;BI;;;;;;;;;;;
98325302;18;BI;;;;;;;;;;;
98827960;18;BI;;;;;;;;;;;
98441582;18;BI;;;;;;;;;;;
98790390;18;BI;;;;;;;;;;;
98507478;18;BI;;;;;;;;;;;
98792059;18;BI;;;;;;;;;;;
98793586;18;BI;;;;;;;;;;;
98537628;18;BI;;;;;;;;;;;
98791710;18;BI;;;;;;;;;;;
99589214;18;BI;;;;;;;;;;;
98475240;18;BI;;;;;;;;;;;
92143385;18;BI;;;;;;;;;;;
87473658;18;TR;;;;;;;;;;;
98822519;18;BI;;;;;;;;;;;
94439842;18;BI;;;;;;;;;;;
98567446;18;BI;;;;;;;;;;;
98822918;18;BI;;;;;;;;;;;
92179339;18;BI;;;;;;;;;;;
91139929;18;BI;;;;;;;;;;;
99530511;18;BI;;;;;;;;;;;
85025798;18;TR;;;;;;;;;;;
85061301;18;BI;;;;;;;;;;;
86610350;18;BI;;;;;;;;;;;
90043634;18;BI;;;;;;;;;;;
28452615;18;BI;;;;;;;;;;;
85941832;18;BI;;;;;;;;;;;
87893436;18;BI;;;;;;;;;;;
88802230;18;BI;;;;;;;;;;;
90382277;18;BI;;;;;;;;;;;
85782270;18;BI;;;;;;;;;;;
88701450;18;BI;;;;;;;;;;;
92195261;18;BI;;;;;;;;;;;
85510483;18;BI;;;;;;;;;;;
86551272;18;BI;;;;;;;;;;;
85032530;18;BI;;;;;;;;;;;
85039470;18;BI;;;;;;;;;;;
85022624;18;BI;;;;;;;;;;;
85024767;18;MO;;;;;;;;;;;
85021105;18;BI;;;;;;;;;;;
85580350;18;BI;;;;;;;;;;;
85951668;18;BI;;;;;;;;;;;
86352172;18;BI;;;;;;;;;;;
90043332;18;BI;;;;;;;;;;;
85015652;18;BI;;;;;;;;;;;
85020630;18;BI;;;;;;;;;;;
86275453;18;BI;;;;;;;;;;;
85025208;18;MO;;;;;;;;;;;
85025526;18;BI;;;;;;;;;;;
46479813;18;BI;;;;;;;;;;;
45961794;18;BI;;;;;;;;;;;
44119615;18;TR;;;;;;;;;;;
46664416;18;BI;;;;;;;;;;;
86965042;18;TR;;;;;;;;;;;
37629255;18;TR;;;;;;;;;;;
36855340;18;MO;;;;;;;;;;;
56125950;18;BI;;;;;;;;;;;
48478482;18;BI;;;;;;;;;;;
53948645;18;BI;;;;;;;;;;;
83172220;18;BI;;;;;;;;;;;
68584180;18;BI;;;;;;;;;;;
88597431;18;BI;;;;;;;;;;;
74637878;18;BI;;;;;;;;;;;
87475227;18;BI;;;;;;;;;;;
70179573;18;BI;;;;;;;;;;;
71795006;18;BI;;;;;;;;;;;
84800798;18;TR;;;;;;;;;;;
32268955;18;MO;;;;;;;;;;;
32268807;18;MO;;;;;;;;;;;
32268815;18;MO;;;;;;;;;;;
32268823;18;MO;;;;;;;;;;;
32268831;18;MO;;;;;;;;;;;
72908823;18;MO;;;;;;;;;;;
32268858;18;MO;;;;;;;;;;;
92498280;18;MO;;;;;;;;;;;
82332460;18;MO;;;;;;;;;;;
72619341;18;MO;;;;;;;;;;;
90723422;18;MO;;;;;;;;;;;
32268904;18;MO;;;;;;;;;;;
66559529;18;MO;;;;;;;;;;;
61995614;18;MO;;;;;;;;;;;
81696493;18;MO;;;;;;;;;;;
80926223;18;MO;;;;;;;;;;;
32476515;18;MO;;;;;;;;;;;
32268963;18;MO;;;;;;;;;;;
71220984;18;MO;;;;;;;;;;;
32268980;18;MO;;;;;;;;;;;
32268998;18;MO;;;;;;;;;;;
84035382;18;MO;;;;;;;;;;;
32269013;18;MO;;;;;;;;;;;
57519110;18;BI;;;;;;;;;;;
86060155;18;MO;;;;;;;;;;;
62880039;18;MO;;;;;;;;;;;
32269056;18;MO;;;;;;;;;;;
83916008;18;MO;;;;;;;;;;;
32269072;18;MO;;;;;;;;;;;
32269080;18;MO;;;;;;;;;;;
32269099;18;MO;;;;;;;;;;;
32269102;18;MO;;;;;;;;;;;
73914665;18;MO;;;;;;;;;;;
32476523;18;MO;;;;;;;;;;;
72725346;18;MO;;;;;;;;;;;
50075837;18;MO;;;;;;;;;;;
32269145;18;MO;;;;;;;;;;;
68253397;18;BI;;;;;;;;;;;
32269161;18;MO;;;;;;;;;;;
32269170;18;MO;;;;;;;;;;;
62789953;18;MO;;;;;;;;;;;
32269196;18;MO;;;;;;;;;;;
82621179;18;MO;;;;;;;;;;;
32269218;18;MO;;;;;;;;;;;
56045077;18;MO;;;;;;;;;;;
56336187;18;MO;;;;;;;;;;;
87189623;18;MO;;;;;;;;;;;
90168542;18;MO;;;;;;;;;;;
63031418;18;MO;;;;;;;;;;;
63023580;18;MO;;;;;;;;;;;
32476531;18;MO;;;;;;;;;;;
84168994;18;MO;;;;;;;;;;;
87037270;18;BI;;;;;;;;;;;
32269307;18;MO;;;;;;;;;;;
81261357;18;MO;;;;;;;;;;;
86732811;18;MO;;;;;;;;;;;
85178209;18;MO;;;;;;;;;;;
32269340;18;MO;;;;;;;;;;;
62329553;18;MO;;;;;;;;;;;
80554318;18;MO;;;;;;;;;;;
90001052;18;MO;;;;;;;;;;;
32269382;18;MO;;;;;;;;;;;
32269390;18;MO;;;;;;;;;;;
77835786;18;MO;;;;;;;;;;;
89657322;18;MO;;;;;;;;;;;
90235720;18;MO;;;;;;;;;;;
64992551;18;MO;;;;;;;;;;;
32269447;18;MO;;;;;;;;;;;
91053242;18;MO;;;;;;;;;;;
32269463;18;MO;;;;;;;;;;;
75984709;18;MO;;;;;;;;;;;
85938084;18;BI;;;;;;;;;;;
58209204;18;MO;;;;;;;;;;;
71702903;18;BI;;;;;;;;;;;
32269510;18;BI;;;;;;;;;;;
32269528;18;BI;;;;;;;;;;;
86974033;18;MO;;;;;;;;;;;
32269544;18;MO;;;;;;;;;;;
32269552;18;BI;;;;;;;;;;;
87918331;18;MO;;;;;;;;;;;
32269579;18;MO;;;;;;;;;;;
67107494;18;MO;;;;;;;;;;;
65369041;18;MO;;;;;;;;;;;
32269609;18;MO;;;;;;;;;;;
32476540;18;MO;;;;;;;;;;;
88558185;18;MO;;;;;;;;;;;
69738750;18;MO;;;;;;;;;;;
32269633;18;MO;;;;;;;;;;;
32269641;18;MO;;;;;;;;;;;
32269650;18;MO;;;;;;;;;;;
32269668;18;BI;;;;;;;;;;;
58159371;18;MO;;;;;;;;;;;
32269684;18;MO;;;;;;;;;;;
77427076;18;MO;;;;;;;;;;;
72243325;18;BI;;;;;;;;;;;
88984583;18;MO;;;;;;;;;;;
67599990;18;BI;;;;;;;;;;;
57314837;18;MO;;;;;;;;;;;
32269749;18;MO;;;;;;;;;;;
67951201;18;MO;;;;;;;;;;;
32269765;18;BI;;;;;;;;;;;
32476558;18;MO;;;;;;;;;;;
22526277;18;TR;;;;;;;;;;;
32269773;18;BI;;;;;;;;;;;
64527573;18;MO;;;;;;;;;;;
89893247;18;MO;;;;;;;;;;;
89140958;18;BI;;;;;;;;;;;
83644881;18;BI;;;;;;;;;;;
32269820;18;MO;;;;;;;;;;;
32269838;18;MO;;;;;;;;;;;
32269846;18;BI;;;;;;;;;;;
77796632;18;MO;;;;;;;;;;;
70245991;18;MO;;;;;;;;;;;
55599508;18;MO;;;;;;;;;;;
56234589;18;MO;;;;;;;;;;;
58249770;18;MO;;;;;;;;;;;
32269900;18;MO;;;;;;;;;;;
32269919;18;MO;;;;;;;;;;;
73115509;18;MO;;;;;;;;;;;
32476566;18;MO;;;;;;;;;;;
32269935;18;MO;;;;;;;;;;;
32269943;18;MO;;;;;;;;;;;
82629099;18;BI;;;;;;;;;;;
68444206;18;MO;;;;;;;;;;;
62775618;18;BI;;;;;;;;;;;
32269986;18;MO;;;;;;;;;;;
32269994;18;MO;;;;;;;;;;;
66490170;18;MO;;;;;;;;;;;
32270011;18;MO;;;;;;;;;;;
63522136;18;MO;;;;;;;;;;;
90528026;18;MO;;;;;;;;;;;
80583024;18;MO;;;;;;;;;;;
79566057;18;MO;;;;;;;;;;;
32270062;18;BI;;;;;;;;;;;
84739568;18;BI;;;;;;;;;;;
81781725;18;MO;;;;;;;;;;;
32719442;18;MO;;;;;;;;;;;
85139165;18;MO;;;;;;;;;;;
82032050;18;MO;;;;;;;;;;;
88969258;18;MO;;;;;;;;;;;
84481293;18;MO;;;;;;;;;;;
78318939;18;MO;;;;;;;;;;;
60337222;18;MO;;;;;;;;;;;
57195080;18;MO;;;;;;;;;;;
76438864;18;MO;;;;;;;;;;;
32270178;18;MO;;;;;;;;;;;
32270186;18;MO;;;;;;;;;;;
32270194;18;MO;;;;;;;;;;;
32270208;18;MO;;;;;;;;;;;
71797742;18;MO;;;;;;;;;;;
32270224;18;MO;;;;;;;;;;;
88179605;18;MO;;;;;;;;;;;
32270240;18;BI;;;;;;;;;;;
32270259;18;MO;;;;;;;;;;;
73036323;18;BI;;;;;;;;;;;
49149520;18;MO;;;;;;;;;;;
85944726;18;MO;;;;;;;;;;;
67678157;18;MO;;;;;;;;;;;
57477175;18;MO;;;;;;;;;;;
81601344;18;MO;;;;;;;;;;;
47297964;18;MO;;;;;;;;;;;
32270330;18;MO;;;;;;;;;;;
32270348;18;MO;;;;;;;;;;;
66318670;18;MO;;;;;;;;;;;
89617932;18;MO;;;;;;;;;;;
83641742;18;MO;;;;;;;;;;;
86102591;18;BI;;;;;;;;;;;
62126032;18;MO;;;;;;;;;;;
48613681;18;MO;;;;;;;;;;;
32270410;18;MO;;;;;;;;;;;
32476574;18;MO;;;;;;;;;;;
32270429;18;MO;;;;;;;;;;;
81224800;18;MO;;;;;;;;;;;
64607224;18;MO;;;;;;;;;;;
86664620;18;MO;;;;;;;;;;;
57546231;18;MO;;;;;;;;;;;
71348182;18;MO;;;;;;;;;;;
87467917;18;MO;;;;;;;;;;;
83911430;18;MO;;;;;;;;;;;
32270500;18;MO;;;;;;;;;;;
44938012;18;MO;;;;;;;;;;;
59565950;18;BI;;;;;;;;;;;
81000308;18;MO;;;;;;;;;;;
88115100;18;MO;;;;;;;;;;;
89073908;18;MO;;;;;;;;;;;
90598130;18;MO;;;;;;;;;;;
61111503;18;MO;;;;;;;;;;;
86653636;18;MO;;;;;;;;;;;
90372883;18;MO;;;;;;;;;;;
86938959;18;MO;;;;;;;;;;;
70166862;18;MO;;;;;;;;;;;
80470327;18;MO;;;;;;;;;;;
90048385;18;BI;;;;;;;;;;;
86203916;18;MO;;;;;;;;;;;
90048547;18;MO;;;;;;;;;;;
82631840;18;MO;;;;;;;;;;;
88375269;18;MO;;;;;;;;;;;
32270674;18;MO;;;;;;;;;;;
81083238;18;MO;;;;;;;;;;;
57922810;18;MO;;;;;;;;;;;
88921921;18;MO;;;;;;;;;;;
63695324;18;BI;;;;;;;;;;;
84409533;18;MO;;;;;;;;;;;
65564863;18;MO;;;;;;;;;;;
32270747;18;MO;;;;;;;;;;;
53620305;18;BI;;;;;;;;;;;
81728387;18;MO;;;;;;;;;;;
54997305;18;MO;;;;;;;;;;;
32270780;18;MO;;;;;;;;;;;
81551550;18;MO;;;;;;;;;;;
32270801;18;MO;;;;;;;;;;;
83266003;18;MO;;;;;;;;;;;
90619382;18;MO;;;;;;;;;;;
86250728;18;MO;;;;;;;;;;;
74596071;18;MO;;;;;;;;;;;
69556504;18;MO;;;;;;;;;;;
32270860;18;MO;;;;;;;;;;;
32270879;18;BI;;;;;;;;;;;
78567947;18;MO;;;;;;;;;;;
48159077;18;MO;;;;;;;;;;;
87655381;18;MO;;;;;;;;;;;
32270917;18;MO;;;;;;;;;;;
70192081;18;BI;;;;;;;;;;;
74650599;18;BI;;;;;;;;;;;
60344989;18;BI;;;;;;;;;;;
71204920;18;MO;;;;;;;;;;;
32270976;18;BI;;;;;;;;;;;
32270984;18;MO;;;;;;;;;;;
52241475;18;MO;;;;;;;;;;;
70292680;18;MO;;;;;;;;;;;
52543293;18;MO;;;;;;;;;;;
85666050;18;BI;;;;;;;;;;;
86495631;18;MO;;;;;;;;;;;
79131166;18;MO;;;;;;;;;;;
32271050;18;MO;;;;;;;;;;;
32271069;18;MO;;;;;;;;;;;
88429210;18;MO;;;;;;;;;;;
32271085;18;MO;;;;;;;;;;;
32476590;18;MO;;;;;;;;;;;
62939742;18;MO;;;;;;;;;;;
32271107;18;MO;;;;;;;;;;;
82997012;18;MO;;;;;;;;;;;
87475219;18;MO;;;;;;;;;;;
32271131;18;BI;;;;;;;;;;;
32271140;18;MO;;;;;;;;;;;
54593972;18;MO;;;;;;;;;;;
61354651;18;MO;;;;;;;;;;;
32271174;18;BI;;;;;;;;;;;
32271182;18;MO;;;;;;;;;;;
77278380;18;MO;;;;;;;;;;;
32271204;18;MO;;;;;;;;;;;
73026751;18;MO;;;;;;;;;;;
90348850;18;MO;;;;;;;;;;;
32271239;18;MO;;;;;;;;;;;
56123094;18;MO;;;;;;;;;;;
32271255;18;MO;;;;;;;;;;;
94805210;18;MR;;;;;;;;;;;
37157361;18;MR;;;;;;;;;;;
84954914;18;TR;;;;;;;;;;;
70185247;18;TR;;;;;;;;;;;
58434739;18;TR;;;;;;;;;;;
61168670;18;TR;;;;;;;;;;;
57734941;18;TR;;;;;;;;;;;
57311145;18;TR;;;;;;;;;;;
74406523;18;TR;;;;;;;;;;;
103938478;18;TR;;;;;;;;;;;
62025406;18;TR;;;;;;;;;;;
105079464;18;TR;;;;;;;;;;;
49969021;18;TR;;;;;;;;;;;
47584297;18;TR;;;;;;;;;;;
41027400;18;TR;;;;;;;;;;;
41847270;18;TR;;;;;;;;;;;
53677897;18;TR;;;;;;;;;;;
47931590;18;TR;;;;;;;;;;;
50376373;18;TR;;;;;;;;;;;
109227581;18;TR;;;;;;;;;;;
38039303;18;TR;;;;;;;;;;;
85649597;18;TR;;;;;;;;;;;
106319639;18;TR;;;;;;;;;;;
73650960;18;TR;;;;;;;;;;;
87556960;18;TR;;;;;;;;;;;
75010593;18;TR;;;;;;;;;;;
38300737;18;TR;;;;;;;;;;;
46229272;18;TR;;;;;;;;;;;
92415970;18;TR;;;;;;;;;;;
73424455;18;TR;;;;;;;;;;;
61921327;18;TR;;;;;;;;;;;
98513478;18;TR;;;;;;;;;;;
101630816;18;TR;;;;;;;;;;;
71547282;18;TR;;;;;;;;;;;
38829169;18;TR;;;;;;;;;;;
96654171;18;TR;;;;;;;;;;;
35558300;18;TR;;;;;;;;;;;
77500091;18;TR;;;;;;;;;;;
39298710;18;TR;;;;;;;;;;;
100543421;18;TR;;;;;;;;;;;
60904640;18;TR;;;;;;;;;;;
76935892;18;TR;;;;;;;;;;;
78663792;18;TR;;;;;;;;;;;
70565155;18;TR;;;;;;;;;;;
38015269;18;TR;;;;;;;;;;;
91834023;18;TR;;;;;;;;;;;
82576394;18;TR;;;;;;;;;;;
82908990;18;TR;;;;;;;;;;;
36393908;18;TR;;;;;;;;;;;
97105848;18;TR;;;;;;;;;;;
39118312;18;TR;;;;;;;;;;;
77057830;18;TR;;;;;;;;;;;
55649998;18;TR;;;;;;;;;;;
92537910;18;TR;;;;;;;;;;;
69519129;18;TR;;;;;;;;;;;
43616771;18;TR;;;;;;;;;;;
37339249;18;TR;;;;;;;;;;;
57743584;18;TR;;;;;;;;;;;
45666504;18;TR;;;;;;;;;;;
54704022;18;TR;;;;;;;;;;;
47638796;18;TR;;;;;;;;;;;
43580343;18;TR;;;;;;;;;;;
86912836;18;TR;;;;;;;;;;;
47517077;18;TR;;;;;;;;;;;
34886702;18;TR;;;;;;;;;;;
43009050;18;BI;;;;;;;;;;;
60075260;18;TR;;;;;;;;;;;
80126928;18;BI;;;;;;;;;;;
111488230;18;BI;;;;;;;;;;;
42466164;18;BI;;;;;;;;;;;
52045099;18;BI;;;;;;;;;;;
43439004;18;TR;;;;;;;;;;;
78356636;18;TR;;;;;;;;;;;
91892864;18;TR;;;;;;;;;;;
51785692;18;BI;;;;;;;;;;;
84445157;18;BI;;;;;;;;;;;
40903346;18;BI;;;;;;;;;;;
