
UC;NEW_NIO;OLD_NIO;DATA
68849141;44014931;244406229;10/24/24
68149603;44014853;264702171;10/24/24
8361550;44014847;214204259;10/24/24
85059170;44014479;233801727;10/24/24
50180606;44020422;210304436;10/24/24
63467640;44023529;203616845;10/24/24
52210782;44015617;774303471;10/24/24
8345813;45001304;872012476;10/24/24
82887802;45001307;272216562;10/24/24
90245237;44294326;222630042;10/24/24
40917711;44014767;322508251;10/24/24
48826952;44014766;990202988;10/24/24
102342865;44014770;223402680;10/24/24
94042322;44294332;430378532;10/24/24
82922233;44294331;311530700;10/24/24
93269188;44294330;324031521;10/24/24
83459960;44014771;700214723;10/24/24
91673895;44012467;292104123;10/24/24
68124732;44015768;734801930;10/24/24
85638838;44015772;300403782;10/24/24
30810574;44019899;413073543;10/24/24
56143397;44015798;244802946;10/24/24
48620092;45001723;940208710;10/25/24
101757808;45001727;360201712;10/25/24
8358591;45001730;831116276;10/25/24
80792677;45001724;291612945;10/25/24
68695748;45001726;852904463;10/25/24
75251418;45001722;831116251;10/25/24
90346327;45001780;973503704;10/25/24
71226885;44021475;232602141;10/25/24
71548831;44021481;244705923;10/25/24
8355614;44015738;410274783;10/25/24
81126522;44716286;932540219;10/25/24
76308308;44014545;270116277;10/25/24
23565411;44014547;921400144;10/25/24
44909233;44014554;210303589;10/25/24
88424545;44021528;980402143;10/25/24
8333955;44021533;292100461;10/25/24
36392995;44021530;961608070;10/25/24
20104871;44021529;780603714;10/25/24
78653452;44015937;284203689;10/25/24
76502104;44716340;352542167;10/25/24
71239634;44015755;412473027;10/25/24
19749279;44015942;884000333;10/25/24
60800313;44716344;933643758;10/25/24
83777768;45001373;291610102;10/25/24
78899494;45460751;393031834;10/25/24
91774594;45001371;313101740;10/25/24
70855765;45001285;431073805;10/25/24
86495747;45001787;801312819;10/25/24
95034390;44255563;361830715;10/25/24
84883880;44275040;393032169;10/25/24
50501089;44021508;773303553;10/25/24
8342989;44021513;841411299;10/25/24
83262407;44021514;411873123;10/25/24
103212264;45700248;351740460;10/25/24
102539642;45700251;301540746;10/25/24
110116186;45700250;413179918;10/25/24
108841464;45700247;410879782;10/25/24
102240680;45764954;341642388;10/25/24
103378677;44716114;352142502;10/25/24
104901543;44716117;372142814;10/25/24
102779775;44716112;292342695;10/25/24
103630333;44716115;371642952;10/25/24
86881116;45001764;291612960;10/25/24
78206090;44016815;973504824;10/25/24
77539281;44016823;370102348;10/25/24
90050347;45001762;294707148;10/25/24
104061065;45001766;302304766;10/25/24
94895767;45001765;292806445;10/25/24
99503441;45001768;822208499;10/25/24
97736724;45001770;294706393;10/25/24
21771812;45001769;810913170;10/25/24
79126260;44015808;272216485;10/25/24
108979024;44017721;412474544;10/25/24
76768724;44015812;951601231;10/25/24
67229344;45000544;263500653;10/25/24
75087987;45764847;861740720;10/25/24
75732610;44015670;770504130;10/25/24
8208344;45764665;873642925;10/25/24
63368153;44015671;852111238;10/25/24
53970373;44015669;230506199;10/25/24
62973150;44015666;293202912;10/25/24
57034923;44015674;251803410;10/25/24
85165018;44015673;831114770;10/25/24
8207933;44015672;981605319;10/25/24
73740730;44015665;272219700;10/25/24
79151299;44015668;760501841;10/25/24
81682239;45001715;980801122;10/25/24
64626440;45001717;963206541;10/25/24
30839432;45001714;980402936;10/25/24
85300233;45001719;872008495;10/25/24
8362068;45001718;763002939;10/25/24
88363856;45001712;293201981;10/25/24
8361886;44014395;940205100;10/25/24
28329406;44014813;413874023;10/25/24
81144474;44014398;322500274;10/25/24
103921397;45001683;370203304;10/25/24
91856981;45001687;271521320;10/25/24
92476040;45001684;270113121;10/25/24
89839595;45001686;912201782;10/25/24
83348050;44273784;280932582;10/25/24
80019935;44273783;282632245;10/25/24
80769195;44273792;291431819;10/25/24
107038455;45700870;400742050;10/25/24
83157778;45001606;251104861;10/25/24
49833782;45001604;251103654;10/25/24
61731951;45001607;951600765;10/25/24
73762318;45001609;251103858;10/25/24
78031184;45001603;262318223;10/25/24
8334820;45459882;874831130;10/25/24
68350228;45001321;232202038;10/25/24
33294291;45001324;873601593;10/25/24
8360855;45001325;811713437;10/25/24
70554684;45001322;243804734;10/25/24
32496303;45001323;941200424;10/25/24
43142621;45001328;894005116;10/25/24
8339120;45001327;780904508;10/25/24
110344197;44716121;420579950;10/25/24
109273907;44716066;412079845;10/25/24
109317610;44716120;412079843;10/25/24
109214331;44716122;401273372;10/25/24
109332300;44716118;411979244;10/25/24
110779525;44716067;420580277;10/25/24
109214447;44716069;401273422;10/25/24
112505732;44286163;430378709;10/25/24
98129520;44716119;430280929;10/25/24
104428392;45764566;360540402;10/25/24
26327066;45459220;280430728;10/25/24
55294308;45459215;373333118;10/25/24
95779876;45764993;334040031;10/25/24
86015311;44014416;280309157;10/25/24
89776712;44014418;273110230;10/25/24
75952424;45001693;280309047;10/25/24
69516502;45461822;291131595;10/25/24
87113902;45001654;253501662;10/25/24
68130015;45457234;333633954;10/25/24
76257053;45001652;292411317;10/25/24
89440978;44286951;410879768;10/25/24
65912187;45001659;244703574;10/25/24
67814611;45001660;262314440;10/25/24
86666096;45001653;230504414;10/25/24
89596919;45001651;800512775;10/25/24
23073047;45001696;821011224;10/25/24
23073039;45001658;821011223;10/25/24
8349940;45001699;412474527;10/25/24
84042834;45001694;272206419;10/25/24
102109109;45461519;361832590;10/25/24
101638906;45461518;361832612;10/25/24
111659140;45461520;421276216;10/25/24
98246585;45461523;361730646;10/25/24
78838940;44013530;282610363;10/25/24
72282240;44015903;743100963;10/25/24
80623026;44013392;912000890;10/25/24
84092246;45461589;272434279;10/25/24
47442360;45461590;221030227;10/25/24
8342571;44013993;203605190;10/25/24
76944727;44014661;282609595;10/25/24
85940437;44014662;914811285;10/25/24
37011944;44014567;974803067;10/25/24
41551036;44014566;312107822;10/25/24
69527962;44015785;771003535;10/25/24
78821584;44021546;972403555;10/25/24
68762810;44021553;390118241;10/25/24
30620546;44021548;390301110;10/25/24
32674970;44021545;750300852;10/25/24
35727888;44021551;811713177;10/25/24
8416117;44021549;800511527;10/25/24
27850650;44021554;323320281;10/25/24
104069848;45700272;331040263;10/25/24
103503137;44570141;360869958;10/25/24
104103647;45700273;331040131;10/25/24
104400587;45700223;360142096;10/25/24
104134054;45700224;333841113;10/25/24
73341711;45700268;322544006;10/25/24
81783183;44017713;233005697;10/25/24
84566094;45457153;340632291;10/25/24
89608763;44283443;333930007;10/25/24
84692553;45459544;294431763;10/25/24
81783418;45700269;292341322;10/25/24
78979757;44014687;284405008;10/25/24
78979803;44014694;284405257;10/25/24
8208450;44023658;243806785;10/25/24
70915180;44014002;271510520;10/25/24
94343012;45000425;292111738;10/25/24
79031099;44018285;284406135;10/25/24
74164325;44018293;273119771;10/25/24
82865973;44018286;292111948;10/25/24
82020701;44020161;244411965;10/25/24
82898642;44023665;292104410;10/25/24
82898677;44023656;292104504;10/25/24
86034723;45001638;343601759;10/25/24
85462691;44016793;260311440;10/25/24
81779917;44016789;322507683;10/25/24
61097560;44016785;943201035;10/25/24
74899953;45001634;260707515;10/25/24
53463412;45001633;301507937;10/25/24
54621194;45001637;360201502;10/25/24
90670124;44016794;321301874;10/25/24
21524246;45001632;911603459;10/25/24
89449622;45001631;750300104;10/25/24
76739538;45001640;232700763;10/25/24
80724051;45001635;291611195;10/25/24
93996926;44016791;312107756;10/25/24
93996659;44016787;292106580;10/25/24
93996837;44016792;301105782;10/25/24
93997000;45001639;322508473;10/25/24
68347286;44014492;400401381;10/25/24
56305508;44014530;321303510;10/25/24
49290649;44014521;830707810;10/25/24
88023052;44013962;281801526;10/25/24
87033151;44012550;281800956;10/25/24
85201545;44014126;281800846;10/25/24
89674022;44012545;281802870;10/25/24
86190857;45000405;281800636;10/25/24
78279305;44013958;390101549;10/25/24
80085830;44013957;344400467;10/25/24
84140330;44013960;312114630;10/25/24
77012798;44013964;322508294;10/25/24
90461541;44013955;342001273;10/25/24
8356645;44014534;271501008;10/25/24
104625244;44254220;360141793;10/25/24
88111300;45001358;313107604;10/25/24
85599859;45001352;331307557;10/25/24
86237497;45001353;270118396;10/25/24
75190362;45001356;274714846;10/25/24
63709724;45001357;904402535;10/25/24
62487345;45001351;253415569;10/25/24
8340951;44014433;864500189;10/25/24
74166441;44014429;872405205;10/25/24
8357196;44014425;840611317;10/25/24
98760157;44014427;344400078;10/25/24
79014828;44015849;793003142;10/25/24
99207206;44015847;290404916;10/25/24
8360146;44015848;940208035;10/25/24
8359750;44015852;864304139;10/25/24
52297373;44015846;233402714;10/25/24
67000720;44014309;752901852;10/25/24
60577401;44014314;943207969;10/25/24
97016683;44294821;341834006;10/25/24
104505168;44014390;332122890;10/25/24
79813380;44014358;284405487;10/25/24
90507894;44014388;294707436;10/25/24
82868514;44014385;280305342;10/25/24
75093731;44014394;280308859;10/25/24
75109328;45001259;280308671;10/25/24
77630793;45001258;243805064;10/25/24
8336911;44716925;982342084;10/25/24
97530212;45456667;350133072;10/25/24
109703227;45459187;413376374;10/25/24
89836464;45459147;400230232;10/25/24
87415720;45456668;400488766;10/25/24
89238680;44714711;401043004;10/25/24
21549346;45459194;390634839;10/25/24
59325712;44016781;251805529;10/25/24
19437706;44016782;862902286;10/25/24
8359547;45000498;862905614;10/25/24
8359555;44016783;852104661;10/25/24
84024283;44023518;982208653;10/25/24
84024330;44017736;220906632;10/25/24
57145059;44016779;244402655;10/25/24
78471800;44017738;812114428;10/25/24
8517720;44016775;782004288;10/25/24
75263700;44017740;253415495;10/25/24
8349584;45001337;342001501;10/25/24
35181389;44015885;344400455;10/25/24
94221898;45001331;322508446;10/25/24
97507083;45001333;313103884;10/25/24
105116351;44014719;412473999;10/25/24
8297754;44014718;811306922;10/25/24
8297860;44015930;752501536;10/25/24
112033636;44014722;412474194;10/25/24
75636557;44016755;274714591;10/25/24
80282997;44016874;253409110;10/25/24
90634560;44016865;700200476;10/25/24
89232925;44260510;940733255;10/25/24
77341619;44016762;700305499;10/25/24
65732189;44016764;224803091;10/25/24
63687976;44260513;390731446;10/25/24
62651358;44016868;253415533;10/25/24
8339449;44016831;782604540;10/25/24
19865090;44016869;253502351;10/25/24
53360486;44016832;242200352;10/25/24
87713675;44016756;241604124;10/25/24
8339163;44016827;770503856;10/25/24
78442664;44016871;933007201;10/25/24
76506665;44016826;940206945;10/25/24
21715386;44016866;323313070;10/25/24
65652118;44013490;233005819;10/25/24
98483765;44013988;293201094;10/25/24
96257598;44013973;822609306;10/25/24
8416940;44013491;734803450;10/25/24
75652641;44023030;292105393;10/25/24
80243738;44012368;273111179;10/25/24
80243100;44015635;273112242;10/25/24
76390659;44023660;400106816;10/25/24
66592070;44023602;214001384;10/25/24
75400480;44013465;333317909;10/25/24
51970740;44013471;991000655;10/25/24
93206798;45764622;322541318;10/25/24
76225135;45764625;281641005;10/25/24
30959276;45001800;751000426;10/25/24
43246265;45001798;431073780;10/25/24
38715368;45001791;800514104;10/25/24
97446165;45001793;272211899;10/25/24
72278080;45001797;272219475;10/25/24
58594590;45001731;801310323;10/25/24
56783493;44015906;922808502;10/25/24
63614197;44015913;810914416;10/25/24
51486920;44015908;822212838;10/25/24
87637103;44015907;862105951;10/25/24
73328650;44015905;851713046;10/25/24
93637365;44015911;322501291;10/25/24
8367612;45763857;390741965;10/25/24
8370656;45764851;913242240;10/25/24
8359008;45254044;930430015;10/25/24
67721028;44270314;403472647;10/25/24
90817133;45254043;244331707;10/25/24
98419552;44259311;353132431;10/25/24
104155663;44270319;381230590;10/25/24
104155701;45254049;381230593;10/25/24
8102910;44014727;851306550;10/25/24
8101213;44014733;274711387;10/25/24
51449315;44014734;864307007;10/25/24
36909920;45700396;390343092;10/25/24
8211345;45001756;930601042;10/25/24
70001065;45001753;431174632;10/25/24
63164540;45001703;872012463;10/25/24
100893473;45763898;323941605;10/25/24
100574068;45763871;351344141;10/25/24
100315216;45763868;352541810;10/25/24
102820252;45763873;252640074;10/25/24
100729037;45763870;331940338;10/25/24
100455930;45763869;312643258;10/25/24
100991700;45763872;311941621;10/25/24
104973749;45700908;390140501;10/25/24
49463276;44287017;792735359;10/25/24
8106231;44287018;774335444;10/25/24
26306433;45000497;851712845;10/25/24
75085941;44013992;852905658;10/25/24
52007669;44014011;991000624;10/25/24
54571235;44014007;243100130;10/25/24
20460813;44014009;390202253;10/25/24
70614113;45000373;431174974;10/25/24
63968460;44012370;292105591;10/25/24
8336520;44014005;763903104;10/25/24
8336539;45000374;862902009;10/25/24
63178982;45000410;252610166;10/25/24
89938941;44014013;272216797;10/25/24
89938992;45000371;280312122;10/25/24
22204024;45000377;773702347;10/25/24
64772020;44023659;260311339;10/25/24
82427305;44023663;280309240;10/25/24
82112231;44023668;351700607;10/25/24
76975126;44022422;360101664;10/25/24
88735176;44023655;301107322;10/25/24
64370720;44287043;423276657;10/25/24
66789117;44287042;415577926;10/25/24
82423504;45001265;274712452;10/25/24
67002145;45001264;810113820;10/25/24
8350213;45001269;972801347;10/25/24
8349444;45001263;760802379;10/25/24
50889354;45254067;393031286;10/25/24
54686490;45254060;393031300;10/25/24
90770919;45700296;744645082;10/25/24
8214298;44571693;420681552;10/25/24
96656280;44014597;331308609;10/25/24
70073651;44014598;270125142;10/25/24
67661432;44014599;253502377;10/25/24
76685276;44014601;831916251;10/25/24
73665398;44014596;271509333;10/25/24
8346453;44016846;251104160;10/25/24
102959595;44016851;370103006;10/25/24
8346410;44016854;894008191;10/25/24
59582855;44016848;251103660;10/25/24
8104549;45763803;352542146;10/25/24
110494300;45700359;420579389;10/25/24
102792321;45700358;352140210;10/25/24
98582089;45700356;342341845;10/25/24
98581961;45700360;351344046;10/25/24
97934372;45700355;342342241;10/25/24
110135318;45700357;413079786;10/25/24
102700672;45764829;352140151;10/25/24
90502795;44014513;262318960;10/25/24
68314043;44014508;264200107;10/25/24
80256104;44014509;264200106;10/25/24
68314116;44014514;294405353;10/25/24
68356927;44014507;292111801;10/25/24
68462077;44014510;264200265;10/25/24
90314468;44014674;930520241;10/25/24
8357102;44014673;860312115;10/25/24
68091630;44014665;264702246;10/25/24
71303758;44718598;244842143;10/25/24
8296219;44016809;752201619;10/25/24
54582563;44016811;243100178;10/25/24
80402976;44016814;270116022;10/25/24
80630960;44016813;224800348;10/25/24
81307152;44016805;292411051;10/25/24
69553157;44018934;262305451;10/25/24
76207382;44016928;812106382;10/25/24
74754718;44016925;262305449;10/25/24
93628838;44016942;390118214;10/25/24
58184570;44016929;232701831;10/25/24
74661140;44016938;263500812;10/25/24
45147892;44016930;210809002;10/25/24
85058173;44016926;210300251;10/25/24
67738206;44016879;263500678;10/25/24
21543844;44015577;411873806;10/25/24
71348123;44015558;292111709;10/25/24
31141609;44015557;943407293;10/25/24
60955562;44015583;940802921;10/25/24
60945702;44015562;930403442;10/25/24
37613480;44015593;851713090;10/25/24
70817200;45001240;411273576;10/25/24
8337098;45001205;873601596;10/25/24
85756040;45001237;260708077;10/25/24
67732585;44016771;360101818;10/25/24
75586762;44016774;280309832;10/25/24
60404280;44016772;411873456;10/25/24
62426710;45763832;272241370;10/25/24
8102953;45256542;833130343;10/25/24
77008260;45763837;783840230;10/25/24
8103011;45763834;763545668;10/25/24
78906172;45763836;893242919;10/25/24
8103038;45763833;832445380;10/25/24
87099446;44014857;360401746;10/25/24
74680099;44014855;293200260;10/25/24
84301430;44014864;292104655;10/25/24
8293716;44014860;841001304;10/25/24
62486110;45000546;812513001;10/25/24
92551980;44023523;342402311;10/25/24
53972864;44021518;981607610;10/25/24
8343438;45253763;233131565;10/25/24
26470640;44715054;952741875;10/25/24
83633030;45257746;222732160;10/25/24
29472903;44021520;940802565;10/25/24
79889735;44014410;952713365;10/25/24
41747542;44014412;323315160;10/25/24
36708208;44014371;972406120;10/25/24
74825259;44014372;301107516;10/25/24
35407239;44014406;873612516;10/25/24
55085539;44014368;940802363;10/25/24
51900394;44014413;793203063;10/25/24
72644109;44014407;413074585;10/25/24
81804954;44014411;334100106;10/25/24
26059207;44014408;700205128;10/25/24
8361096;44014409;864303925;10/25/24
79535720;44014414;213504274;10/25/24
92908195;45291107;371734842;10/25/24
105513733;45291106;391731572;10/25/24
104567520;45291113;381332369;10/25/24
105503894;45291115;390232532;10/25/24
104823925;45291116;392131444;10/25/24
104190604;45291105;362930080;10/25/24
104949716;45291120;392131638;10/25/24
94842221;45459293;993630182;10/25/24
19885350;44014590;271523323;10/25/24
99517280;45461775;415577199;10/25/24
109676831;44714952;413180314;10/25/24
87560119;44014593;210302239;10/25/24
88710955;44014589;260311454;10/25/24
90589890;44014994;260311455;10/25/24
94905703;44014561;242200413;10/25/24
95267026;44014562;964001167;10/25/24
104339039;44014559;322526986;10/25/24
104605510;44014556;332121018;10/25/24
87356392;44016906;301107282;10/25/24
8295514;44014186;951602453;10/25/24
71070494;44014187;770404152;10/25/24
78855616;44014185;284405048;10/25/24
39175600;44014144;744700564;10/25/24
21109567;44014190;820606345;10/25/24
47058358;44014193;224800406;10/25/24
70777012;44015701;864300534;10/25/24
57161542;44015697;244402671;10/25/24
99512319;44015696;321303588;10/25/24
99512424;44015704;321303586;10/25/24
99512220;44015698;321303583;10/25/24
99512386;44015699;962000496;10/25/24
87007843;44021535;300403767;10/25/24
77406494;44021538;963502476;10/25/24
8385084;44021537;342010860;10/25/24
91279313;44021539;271506397;10/25/24
91279437;44021540;300401388;10/25/24
80757340;44021542;821811481;10/25/24
8306389;44021543;922806678;10/25/24
8352267;44014681;800513031;10/25/24
71896279;44014678;271514545;10/25/24
8350914;44014680;750301761;10/25/24
30152747;44021473;781203679;10/25/24
8357340;44021437;400407244;10/25/24
100986870;44021472;343600121;10/25/24
86839527;44254096;390434389;10/25/24
23439068;44021417;753900179;10/25/24
34027149;44021419;342001240;10/25/24
30300630;44018238;943214560;10/25/24
8337985;44013917;864105633;10/25/24
87273667;44018253;431474391;10/25/24
86928546;44018246;270201793;10/25/24
96522445;45001612;313203380;10/25/24
95183906;45001611;251106620;10/25/24
70197024;45001669;852105092;10/25/24
95196617;45001664;253512493;10/25/24
8297975;44020541;761102319;10/25/24
70730040;45001616;940206632;10/25/24
85728330;45001668;771204024;10/25/24
90970233;45001613;943403937;10/25/24
8305196;45001618;752201504;10/25/24
8305200;45001617;793502766;10/25/24
8337551;45700309;783840358;10/25/24
80810470;45461467;401372517;10/25/24
107937824;45461476;411976604;10/25/24
105953270;45461480;423176662;10/25/24
67473563;45461483;362430151;10/25/24
37866630;45461477;932130729;10/25/24
106342304;44014741;390301236;10/25/24
48479233;44013991;222901380;10/25/24
91081351;44014739;272219397;10/25/24
8207747;44014736;780804506;10/25/24
72509058;44018235;370203249;10/25/24
51630524;44015649;931001988;10/25/24
19475799;44015647;872005129;10/25/24
75948052;44015653;280309457;10/25/24
33794162;44015650;921400136;10/25/24
91538890;44015648;253511932;10/25/24
90347315;44015645;313101982;10/25/24
93313063;44015646;322500769;10/25/24
80645020;44015655;291611212;10/25/24
89222539;44015652;301507312;10/25/24
34093885;44014127;771603359;10/25/24
34093788;44014029;810912942;10/25/24
77457080;44022653;322505372;10/25/24
77457072;44013770;322509414;10/25/24
8361584;44014538;811713267;10/25/24
8361630;44014854;811712848;10/25/24
8361665;44014848;811713260;10/25/24
57546576;44014850;400107071;10/25/24
90366271;44014539;943403242;10/25/24
51949946;44020249;811306937;10/25/24
8295549;44016857;781604418;10/25/24
8294917;44016855;812514027;10/25/24
8295042;44016862;923601717;10/25/24
38970511;44016860;982602870;10/25/24
8294321;44014477;233402604;10/25/24
65341058;44016804;981607607;10/25/24
8305013;44016863;770404185;10/25/24
8305030;44016802;751001317;10/25/24
101909004;44016799;360401869;10/25/24
85286800;44016864;752100581;10/25/24
35016450;44016800;962001606;10/25/24
95886206;44015621;292806441;10/25/24
36256129;44015615;800512884;10/25/24
46465758;44015623;411273220;10/25/24
102517851;44015619;232202110;10/25/24
21968756;44015616;754601587;10/25/24
8212449;45001282;292408936;10/25/24
93322160;45001283;322500941;10/25/24
93322283;45001286;322500942;10/25/24
8212481;44021449;770503775;10/25/24
8342822;44015771;750300665;10/25/24
8348154;44015769;773703536;10/25/24
8346976;44015767;760201370;10/25/24
8308217;44294432;202931227;10/25/24
8308225;44294426;330331119;10/25/24
90228030;44015796;253504902;10/25/24
90680251;44015804;321301604;10/25/24
95945164;44015801;342001332;10/25/24
81912048;44015799;272207196;10/25/24
113504136;44700077;44700077;9/9/2024
113460490;44252710;44252710;9/3/2024
113536992;44255181;44255181;9/19/2024
113522010;44704393;44704393;9/10/2024
113453582;44252849;44252849;8/28/2024
113403216;44005114;44005114;8/29/2024
113482663;44700427;44700427;9/2/2024
73015563;44018757;952713367;10/2/2024
91702208;44255226;44255226;9/10/2024
113402465;44005118;44005118;9/9/2024
113507305;44700078;44700078;9/9/2024
113444540;44700062;44700062;8/29/2024
113459114;44005108;44005108;9/3/2024
113505108;44005136;44005136;9/9/2024
113494688;44255122;44255122;9/5/2024
40021033;45255299;415577901;10/4/2024
111749794;44282019;324330341;10/4/2024
113437544;44255208;44255208;8/28/2024
113448015;44252762;44252762;8/29/2024
113550227;44701443;44701443;9/18/2024
113478429;44252723;44252723;9/3/2024
113408331;45252352;312430655;10/1/2024
113494807;44252679;44252679;9/10/2024
113524021;44700361;44700361;9/17/2024
26459345;44253590;44253590;9/25/2024
109019857;44571659;410169912;10/5/2024
19951701;44700469;44700469;9/18/2024
21156492;44700107;44700107;9/20/2024
8505047;44253480;411376696;10/2/2024
113560010;44253622;44253622;9/19/2024
86259210;44253556;864501699;10/14/2024
113443072;44252773;44252773;8/28/2024
103120130;44701438;44701438;9/18/2024
70313121;44701354;284405551;10/3/2024
72125918;44706396;851712452;10/4/2024
113442211;44700012;44700012;8/29/2024
113481250;44701441;44701441;9/6/2024
103494251;44256763;370730377;10/14/2024
113475616;44252771;44252771;8/30/2024
113440529;44005116;44005116;8/29/2024
113494505;44252669;44252669;9/10/2024
113481756;44005123;44005123;9/6/2024
113461666;44252784;44252784;8/29/2024
113471629;44255076;44255076;8/30/2024
113570104;44700357;44700357;9/24/2024
113454406;44700044;44700044;8/28/2024
8146241;44700445;903631132;10/8/2024
84439335;44001511;342402305;10/8/2024
39292681;44255218;864102868;10/2/2024
45376620;44278827;264200274;10/1/2024
45376620;44278827;264200274;10/7/2024
103321357;44711762;372042345;10/8/2024
113523076;44011633;44011633;9/17/2024
77820940;44252770;822211853;10/14/2024
113566638;44255094;44255094;9/26/2024
65015991;44253656;44253656;9/18/2024
113529694;44704392;44704392;9/13/2024
35313218;44253655;44253655;9/18/2024
84228393;44005124;44005124;9/6/2024
107755637;45460714;393330664;10/5/2024
103794328;44711764;333840527;10/8/2024
22416889;44704398;341341715;10/3/2024
113545851;44253601;44253601;9/20/2024
113477520;44700364;44700364;9/2/2024
106050737;44255089;44255089;9/25/2024
113573863;44253654;44253654;9/27/2024
8424810;44704396;44704396;9/30/2024
113494270;44255222;44255222;9/10/2024
104323744;44256766;360142530;10/14/2024
113476000;44700007;44700007;8/30/2024
8399735;44253607;44253607;9/23/2024
113442513;44252748;44252748;8/29/2024
113527560;44252725;44252725;9/17/2024
113513062;44704390;44704390;9/10/2024
113534779;44700003;44700003;9/18/2024
62555375;44253621;44253621;9/17/2024
113556098;44253295;44253295;9/24/2024
113516819;44252689;44252689;9/16/2024
25213946;44274563;352431845;10/14/2024
113405375;44255099;44255099;9/2/2024
107678357;44706342;393330638;10/1/2024
113494300;44253294;44253294;9/10/2024
113531184;44253560;44253560;9/18/2024
93711492;44271296;331041893;10/8/2024
31149405;44268179;410877666;10/8/2024
113498276;44255116;44255116;9/6/2024
8439850;44700093;44700093;9/19/2024
113442416;44252833;44252833;9/3/2024
82451427;44252813;44252813;9/17/2024
113434634;44252844;44252844;8/28/2024
52066703;44253561;44253561;9/12/2024
80239960;44272512;393532260;10/14/2024
113407769;44255221;44255221;9/4/2024
101508948;44253589;44253589;9/26/2024
113532822;44253579;44253579;9/18/2024
8525803;44255066;862906021;10/2/2024
113337710;44700369;44700369;9/23/2024
113418493;44700079;44700079;8/23/2024
93115717;44252809;44252809;9/7/2024
100542719;44268893;353231209;10/7/2024
113432429;44700019;44700019;8/27/2024
113481683;44700001;44700001;9/3/2024
32336586;45253684;351230365;10/5/2024
113092660;44700065;44700065;9/16/2024
113467184;44700094;44700094;9/4/2024
100282873;44707252;352541882;10/4/2024
40844056;44700028;413377878;10/4/2024
113484739;44255165;44255165;9/9/2024
113465424;44255078;44255078;8/31/2024
36291250;44252664;292410088;10/7/2024
113530951;44278793;44278793;9/18/2024
113531150;44255140;44255140;9/18/2024
70876100;44704405;272243402;10/3/2024
67134491;44252803;44252803;9/25/2024
113457960;44255219;44255219;9/3/2024
112870139;44700013;44700013;8/30/2024
113580681;44255093;44255093;9/26/2024
80047920;44253636;44253636;9/26/2024
113559356;44253476;44253476;9/25/2024
113462387;44253296;44253296;9/3/2024
37259237;44266331;940207327;10/3/2024
33533032;44253471;850112642;9/30/2024
100390889;44273991;353134783;10/14/2024
99592770;45460961;312131870;10/5/2024
113534027;44255139;44255139;9/18/2024
113473346;44255124;44255124;9/5/2024
113499752;44252791;44252791;9/11/2024
113442505;44252714;44252714;8/29/2024
101509561;45250604;360230115;9/27/2024
108352269;44700068;44700068;9/14/2024
8243077;44704395;44704395;9/24/2024
113429045;44700336;44700336;8/27/2024
84929839;44011739;44011739;9/30/2024
107069946;45255593;380732713;10/5/2024
69212350;44001470;411873015;10/14/2024
53433106;44252760;44252760;9/16/2024
78500346;44011773;284203694;10/4/2024
113499469;44700425;44700425;9/11/2024
32939230;44001476;313203164;10/8/2024
113487720;44253645;44253645;9/9/2024
107924340;45252312;391430635;9/28/2024
64403920;44268864;331940399;10/8/2024
113289413;44700099;44700099;9/3/2024
113537611;44253559;44253559;9/19/2024
101377800;44001468;411273425;10/7/2024
113509839;44700085;44700085;9/10/2024
62479709;44253483;831431152;10/8/2024
85593362;44266397;992533742;10/8/2024
105876682;44252854;44252854;9/18/2024
105321770;44252845;44252845;9/6/2024
46599487;44253538;292105547;10/8/2024
50638017;44706377;972432005;10/8/2024
20312032;44710092;412680415;10/4/2024
106069195;44700011;390634815;10/3/2024
113460619;44253396;44253396;9/3/2024
107977982;44253628;44253628;9/13/2024
113550812;44252823;44252823;9/18/2024
103143343;44266400;312332872;10/10/2024
87514214;44020345;400413038;10/7/2024
8512310;44255230;44255230;9/17/2024
113434790;44255204;44255204;8/28/2024
113434758;44255180;44255180;8/28/2024
113521243;44704394;44704394;9/11/2024
113457774;44252741;44252741;8/29/2024
112457800;45254236;401132807;10/4/2024
113464711;44252732;44252732;8/30/2024
78492874;44255088;44255088;9/24/2024
113475950;44252755;44252755;9/5/2024
84768142;44018852;922805407;10/12/2024
113459890;44700447;44700447;8/29/2024
113426437;44252780;44252780;8/27/2024
95354255;44280427;291132998;10/14/2024
8334960;45254234;400288037;10/4/2024
113574045;44700348;44700348;9/27/2024
113489641;44005163;44005163;9/6/2024
83380116;44279836;294230880;10/8/2024
113516495;44700106;44700106;9/16/2024
113516592;44701413;44701413;9/16/2024
35507705;45254233;400288038;10/4/2024
95411771;44278304;270233640;10/14/2024
113506490;44252802;44252802;9/12/2024
92297536;44280367;370230927;10/14/2024
53570758;44253634;390343093;10/7/2024
94485879;44711522;311940309;10/8/2024
113489447;44252767;44252767;9/6/2024
113489382;44252738;44252738;9/6/2024
113384513;44700084;44700084;8/30/2024
96967790;44278174;341833678;10/7/2024
28373928;44252722;44252722;9/20/2024
113468059;44255105;44255105;8/31/2024
113421974;44252806;44252806;8/26/2024
93886942;44282523;331231890;9/27/2024
113503814;44253493;44253493;9/12/2024
113466692;44253568;44253568;9/17/2024
113534329;44701358;44701358;9/18/2024
84964960;44253612;400401213;10/1/2024
62760912;44253596;351704065;10/9/2024
